timestamp,symbol,price,qty
2025-12-16 13:29:16,ETHUSDT,2924.9,0.0018
2025-12-16 13:29:16,ETHUSDT,2924.91,0.0018
2025-12-16 13:29:16,ETHUSDT,2924.91,0.005
2025-12-16 13:29:16,ETHUSDT,2924.91,0.0585

2025-12-16 13:29:16,BTCUSDT,86054.64,7e-05
2025-12-16 13:29:16,BTCUSDT,86054.64,0.00034
2025-12-16 13:29:16,ETHUSDT,2924.92,0.0018
2025-12-16 13:29:16,ETHUSDT,2924.98,0.0018
2025-12-16 13:29:16,ETHUSDT,2924.98,0.0018
2025-12-16 13:29:17,ETHUSDT,2924.98,0.0018
2025-12-16 13:29:17,BTCUSDT,86054.64,0.02359
2025-12-16 13:29:17,ETHUSDT,2924.99,0.0018
2025-12-16 13:29:17,BTCUSDT,86054.64,0.00012
2025-12-16 13:29:17,ETHUSDT,2924.99,0.0018
2025-12-16 13:29:17,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:17,ETHUSDT,2924.99,0.1
2025-12-16 13:29:17,BTCUSDT,86054.64,0.06981
2025-12-16 13:29:17,ETHUSDT,2924.99,0.0024
2025-12-16 13:29:17,BTCUSDT,86054.64,0.12908
2025-12-16 13:29:17,ETHUSDT,2924.99,0.0027
2025-12-16 13:29:17,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:17,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:17,ETHUSDT,2924.99,0.0018
2025-12-16 13:29:18,ETHUSDT,2925.0,0.0018
2025-12-16 13:29:18,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:18,ETHUSDT,2925.0,1.0
2025-12-16 13:29:18,BTCUSDT,86054.64,0.12074
2025-12-16 13:29:18,ETHUSDT,2925.0,0.0018
2025-12-16 13:29:18,BTCUSDT,86054.64,0.07775
2025-12-16 13:29:18,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:18,BTCUSDT,86054.63,0.01162
2025-12-16 13:29:18,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:18,ETHUSDT,2925.02,0.016
2025-12-16 13:29:18,BTCUSDT,86054.63,0.00034
2025-12-16 13:29:18,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:18,ETHUSDT,2925.03,0.0025
2025-12-16 13:29:18,BTCUSDT,86054.63,0.00551
2025-12-16 13:29:19,ETHUSDT,2925.03,1.8736
2025-12-16 13:29:19,BTCUSDT,86054.64,6e-05
2025-12-16 13:29:19,BTCUSDT,86054.64,2e-05
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:19,BTCUSDT,86054.64,0.00012
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:19,BTCUSDT,86054.64,0.0001
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:19,BTCUSDT,86054.64,0.00012
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0033
2025-12-16 13:29:19,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:19,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:19,BTCUSDT,86054.64,0.00044
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:19,BTCUSDT,86054.64,0.00067
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:19,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:19,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:20,BTCUSDT,86054.64,0.00012
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0361
2025-12-16 13:29:20,BTCUSDT,86054.64,0.00182
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:20,BTCUSDT,86054.64,0.00012
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0033
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0033
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,BTCUSDT,86054.64,0.00012
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,ETHUSDT,2925.03,0.2274
2025-12-16 13:29:20,ETHUSDT,2925.03,0.039
2025-12-16 13:29:20,BTCUSDT,86054.64,8e-05
2025-12-16 13:29:20,BTCUSDT,86054.64,0.04039
2025-12-16 13:29:20,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:21,ETHUSDT,2925.03,0.2
5
2025-12-16 13:29:21,ETHUSDT,2925.03,0.0073
2025-12-16 13:29:21,BTCUSDT,86054.63,0.01114
2025-12-16 13:29:21,ETHUSDT,2925.02,0.0111
2025-12-16 13:29:21,BTCUSDT,86054.63,0.00298
2025-12-16 13:29:21,ETHUSDT,2925.02,0.0129
2025-12-16 13:29:21,BTCUSDT,86054.63,0.00173
2025-12-16 13:29:21,ETHUSDT,2925.02,0.017
2025-12-16 13:29:21,BTCUSDT,86054.63,0.01721
2025-12-16 13:29:21,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:21,BTCUSDT,86054.63,0.025
2025-12-16 13:29:21,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:21,BTCUSDT,86054.63,0.00012
2025-12-16 13:29:21,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:21,BTCUSDT,86054.63,0.00012
2025-12-16 13:29:21,BTCUSDT,86054.63,0.01576
2025-12-16 13:29:21,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:21,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:21,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:22,BTCUSDT,86054.63,0.006
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:22,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:22,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:22,BTCUSDT,86054.63,2e-05
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:22,BTCUSDT,86054.63,0.0001
2025-12-16 13:29:22,BTCUSDT,86054.63,0.07761
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:22,BTCUSDT,86054.63,0.00615
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0033
2025-12-16 13:29:22,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:22,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:22,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:22,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0033
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:23,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:23,ETHUSDT,2925.03,0.026
2025-12-16 13:29:23,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.023
2025-12-16 13:29:24,BTCUSDT,86054.63,0.00244
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.001
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0017
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:24,BTCUSDT,86054.63,6e-05
2025-12-16 13:29:24,ETHUSDT,2925.03,0.0766
2025-12-16 13:29:24,BTCUSDT,86054.62,0.00775
2025-12-16 13:29:25,ETHUSDT,2925.02,0.013
2025-12-16 13:29:25,ETHUSDT,2925.02,0.0008
2025-12-16 13:29:25,ETHUSDT,2925.03,0.0033
2025-12-16 13:29:25,BTCUSDT,86054.62,6e-05
2025-12-16 13:29:25,BTCUSDT,86054.62,6e-05
2025-12-16 13:29:25,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:25,BTCUSDT,86054.62,6e-05
2025-12-16 13:29:25,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:25,BTCUSDT,86054.62,6e-05
2025-12-16 13:29:25,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:25,BTCUSDT,86054.54,6e-05
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,BTCUSDT,86054.2,6e-05
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:26,BTCUSDT,86052.96,6e-05
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,BTCUSDT,86051.69,0.00121
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0173
2025-12-16 13:29:26,BTCUSDT,86051.19,6e-05
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,BTCUSDT,86050.76,6e-05
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,BTCUSDT,86050.33,0.00139
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,BTCUSDT,86050.33,0.0003
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0089

2025-12-16 13:29:26,BTCUSDT,86049.73,0.0002
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:26,BTCUSDT,86048.6,0.003
2025-12-16 13:29:26,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:26,BTCUSDT,86048.04,6e-05
2025-12-16 13:29:27,BTCUSDT,86048.04,0.0002
2025-12-16 13:29:27,ETHUSDT,2925.03,0.0018

2025-12-16 13:29:27,BTCUSDT,86048.0,0.00215
2025-12-16 13:29:27,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:27,BTCUSDT,86048.0,0.00479
2025-12-16 13:29:27,BTCUSDT,86048.0,0.00155
2025-12-16 13:29:27,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:27,BTCUSDT,86048.0,0.00598
2025-12-16 13:29:27,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:27,BTCUSDT,86048.0,0.00754
2025-12-16 13:29:27,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:27,BTCUSDT,86048.0,0.00326
2025-12-16 13:29:27,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:28,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:27,BTCUSDT,86048.0,0.00634
2025-12-16 13:29:28,BTCUSDT,86048.0,0.00754
2025-12-16 13:29:28,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:28,BTCUSDT,86048.0,0.00634
2025-12-16 13:29:28,BTCUSDT,86048.0,0.00145
2025-12-16 13:29:28,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:28,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:28,BTCUSDT,86048.0,0.00609
2025-12-16 13:29:28,BTCUSDT,86048.0,0.00634
2025-12-16 13:29:28,ETHUSDT,2925.03,2.16
2025-12-16 13:29:28,ETHUSDT,2925.03,0.0018

2025-12-16 13:29:28,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:28,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:28,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:28,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:28,ETHUSDT,2925.03,0.096
2025-12-16 13:29:28,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:29,ETHUSDT,2925.02,0.1506
2025-12-16 13:29:29,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:29,ETHUSDT,2925.03,1.718
2025-12-16 13:29:29,BTCUSDT,86048.0,0.00315
2025-12-16 13:29:29,BTCUSDT,86048.01,0.0002
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:29,BTCUSDT,86048.01,0.003
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:29,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:29,BTCUSDT,86048.0,0.00442
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0033

2025-12-16 13:29:29,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:29,BTCUSDT,86048.0,0.00634
2025-12-16 13:29:29,ETHUSDT,2925.03,0.0116
2025-12-16 13:29:29,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:30,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:30,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:30,ETHUSDT,2925.03,0.0027

2025-12-16 13:29:30,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:30,BTCUSDT,86048.0,0.00061
2025-12-16 13:29:30,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:30,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:30,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:30,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:30,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:30,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:30,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:31,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:31,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:31,ETHUSDT,2925.03,0.019
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:31,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:31,BTCUSDT,86048.0,6e-05

2025-12-16 13:29:31,BTCUSDT,86048.0,5e-05
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0027
2025-12-16 13:29:31,BTCUSDT,86048.0,0.00592
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0024
2025-12-16 13:29:31,BTCUSDT,86048.0,9e-05
2025-12-16 13:29:31,BTCUSDT,86048.0,9e-05
2025-12-16 13:29:31,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:32,BTCUSDT,86048.01,0.00173
2025-12-16 13:29:32,BTCUSDT,86048.01,0.03507
2025-12-16 13:29:32,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:32,BTCUSDT,86048.01,0.06471
2025-12-16 13:29:32,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:32,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:32,BTCUSDT,86048.01,8e-05
2025-12-16 13:29:32,BTCUSDT,86048.01,0.05952
2025-12-16 13:29:32,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:32,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:32,BTCUSDT,86048.01,8e-05
2025-12-16 13:29:32,BTCUSDT,86048.01,0.1622
2025-12-16 13:29:32,ETHUSDT,2925.04,0.0018
2025-12-16 13:29:32,BTCUSDT,86048.01,0.00366
2025-12-16 13:29:32,ETHUSDT,2925.04,0.0018
2025-12-16 13:29:32,BTCUSDT,86048.01,0.00021
2025-12-16 13:29:32,ETHUSDT,2925.04,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.01,7e-05
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.01,0.00099
2025-12-16 13:29:33,BTCUSDT,86048.0,0.00041
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.01,0.00616
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.0,0.00103
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.0,0.00634
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.0,0.00012
2025-12-16 13:29:33,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:33,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:33,BTCUSDT,86048.0,0.0012
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0408
2025-12-16 13:29:34,BTCUSDT,86048.0,0.00558
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:34,BTCUSDT,86048.0,0.01
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:34,BTCUSDT,86048.01,7e-05
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:34,BTCUSDT,86048.01,0.04109
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:34,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:34,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:34,BTCUSDT,86048.0,9e-05
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:34,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:35,BTCUSDT,86048.0,0.00278
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:35,BTCUSDT,86048.01,0.03305
2025-12-16 13:29:35,BTCUSDT,86048.01,8e-05
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:35,BTCUSDT,86048.01,0.02124
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0033
2025-12-16 13:29:35,BTCUSDT,86048.0,0.002
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:35,BTCUSDT,86048.0,0.00147
2025-12-16 13:29:35,BTCUSDT,86048.0,0.00086
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:35,BTCUSDT,86048.01,6e-05
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:35,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:35,ETHUSDT,2925.07,0.0018
2025-12-16 13:29:36,ETHUSDT,2925.07,0.003
2025-12-16 13:29:36,BTCUSDT,86048.0,0.00026
2025-12-16 13:29:36,ETHUSDT,2925.07,0.0027
2025-12-16 13:29:36,BTCUSDT,86048.0,0.00174
2025-12-16 13:29:36,ETHUSDT,2925.07,0.0024
2025-12-16 13:29:36,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:36,ETHUSDT,2925.07,0.0188
2025-12-16 13:29:36,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:36,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:36,ETHUSDT,2925.07,0.0834
2025-12-16 13:29:36,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:36,ETHUSDT,2925.07,0.006
2025-12-16 13:29:36,ETHUSDT,2925.06,0.0033
2025-12-16 13:29:36,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:36,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,BTCUSDT,86048.0,0.004
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0033
2025-12-16 13:29:37,BTCUSDT,86048.0,0.00012
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0033
2025-12-16 13:29:37,BTCUSDT,86048.0,0.0012
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:37,BTCUSDT,86048.0,0.0367
2025-12-16 13:29:37,ETHUSDT,2925.06,0.0018
2025-12-16 13:29:38,BTCUSDT,86048.0,0.001
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0196
2025-12-16 13:29:38,BTCUSDT,86048.0,0.03904
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:38,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0018
2025-12-16 13:29:38,ETHUSDT,2925.06,0.0024
2025-12-16 13:29:38,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:39,ETHUSDT,2925.06,0.0018
2025-12-16 13:29:39,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:39,ETHUSDT,2925.06,0.0018
2025-12-16 13:29:39,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:39,ETHUSDT,2925.06,0.0018
2025-12-16 13:29:39,ETHUSDT,2925.06,0.0018
2025-12-16 13:29:39,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:39,ETHUSDT,2925.06,0.1925
2025-12-16 13:29:39,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:39,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:39,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:39,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:39,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:39,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:39,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:40,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.01,0.00105
2025-12-16 13:29:40,ETHUSDT,2925.05,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:40,ETHUSDT,2925.04,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.0,7e-05
2025-12-16 13:29:40,ETHUSDT,2925.03,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.0,8e-05
2025-12-16 13:29:40,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.01,0.00013
2025-12-16 13:29:40,BTCUSDT,86048.0,6e-05
2025-12-16 13:29:40,ETHUSDT,2925.02,0.026
2025-12-16 13:29:40,BTCUSDT,86048.01,0.01291
2025-12-16 13:29:40,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.01,0.00012
2025-12-16 13:29:40,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:40,ETHUSDT,2925.02,0.0018
2025-12-16 13:29:40,BTCUSDT,86048.01,0.02798
